"SALK_Line","fitdev","SuperGeneFamilyName","GeneFamilyName","Gene_Family","tagnum","mass","fruitnum","abortn","silique","fruits.removed","alive.at.harvest","treat","SALK_line","line","sown","germ","percent","comment","Gene","Source","Line_ID","Sub_Family","Gene_Name","Alternate_Gene_Name","Genomic_Locus.BAC.","Genomic_Locus_Tag","GI","Refseq_ID","Entrez_Gene_ID","Genbank_Nucleotide_Accession","Genbank_Protein_Accession","Protein_Function","Comments","Gene_Family_Criteria","Similar_Seq_or_Common_Domain","TAIR_Community_Accession_Person","TAIR_Community_Accession_Lab","TAIR_Publication_Reference","Pubmed_ID","Web_Page_URL","Web_Page_Title","FamilySize","delfield","cntrl","Freq","propabort","fitness","fitdevng","area.ratio","ratiocat","littleN","failedN","endo.area","tdna.area","Function","Regulatory","SFamilySize","reps"
"SALK_057747C",-14.7676345454546,"Homeobox Transcription Factor Family","Homeobox Transcription Factor Family","Homeobox Transcription Factor Family",313,NA,NA,NA,NA,0,0,"treat","SALK_057747c","057747c",11,9,81.82,"","AT5G02030","salk","SALK_057747","NULL","BLR","NULL","NULL","At5g02030","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91,NA,0,NA,0.7079253845,"0.5 -> 1.5",3,NA,1213.663,1097.592,"regulatory","yes",60,7
"SALK_057747C",-14.7676345454546,"Homeobox Transcription Factor Family","Homeobox Transcription Factor Family","Homeobox Transcription Factor Family",315,NA,NA,0,NA,0,NA,"treat","SALK_057747c","057747c",11,9,81.82,"","AT5G02030","salk","SALK_057747","NULL","BLR","NULL","NULL","At5g02030","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91,NA,0,NA,0.7079253845,"0.5 -> 1.5",3,NA,1213.663,1097.592,"regulatory","yes",60,7
"SALK_057747C",-14.7676345454546,"Homeobox Transcription Factor Family","Homeobox Transcription Factor Family","Homeobox Transcription Factor Family",315,NA,NA,NA,NA,0,0,"treat","SALK_057747c","057747c",11,9,81.82,"","AT5G02030","salk","SALK_057747","NULL","BLR","NULL","NULL","At5g02030","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91,NA,0,NA,0.7079253845,"0.5 -> 1.5",3,NA,1213.663,1097.592,"regulatory","yes",60,7
"SALK_057747C",-14.7676345454546,"Homeobox Transcription Factor Family","Homeobox Transcription Factor Family","Homeobox Transcription Factor Family",311,0.07,83,37,11,0,1,"treat","SALK_057747c","057747c",11,9,81.82,"","AT5G02030","salk","SALK_057747","NULL","BLR","NULL","NULL","At5g02030","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91,0.308333333333333,67.9106,34.3274336283186,0.7079253845,"0.5 -> 1.5",3,NA,1213.663,1097.592,"regulatory","yes",60,7
"SALK_072465C",-14.5704735454545,"Trihelix Transcription Factor Family","Trihelix Transcription Factor Family","Trihelix Transcription Factor Family",1359,0.05,66,31,5.5,0,1,"treat","SALK_072465c","072465c",17,10,58.82,"","AT1G76880","salk","SALK_072465","NULL","NULL","NULL","NULL","At1g76880","NULL","NULL","NULL","NULL","NULL","NULL","GT-like trihelix DNA-binding protein, putative","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar sequences were identified, then they were aligned, and any mismatched sequences were discarded","NULL","NULL","1501423724","3674","9501260","http://arabidopsis.med.ohio-state.edu/","AGRIS",22,0,"Treatments",29,0.319587628865979,38.8212,17.3274336283186,1.0286349689,"0.5 -> 1.5",5,NA,1627.4685,1922.35525,"regulatory","yes",22,7
"SALK_072465C",-14.5704735454545,"Trihelix Transcription Factor Family","Trihelix Transcription Factor Family","Trihelix Transcription Factor Family",1355,0.02,18,19,7,0,1,"treat","SALK_072465c","072465c",17,10,58.82,"","AT1G76880","salk","SALK_072465","NULL","NULL","NULL","NULL","At1g76880","NULL","NULL","NULL","NULL","NULL","NULL","GT-like trihelix DNA-binding protein, putative","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar sequences were identified, then they were aligned, and any mismatched sequences were discarded","NULL","NULL","1501423724","3674","9501260","http://arabidopsis.med.ohio-state.edu/","AGRIS",22,0,"Treatments",29,0.513513513513513,10.5876,-30.6725663716814,1.0286349689,"0.5 -> 1.5",5,NA,1627.4685,1922.35525,"regulatory","yes",22,7
"SALK_072465C",-14.5704735454545,"Trihelix Transcription Factor Family","Trihelix Transcription Factor Family","Trihelix Transcription Factor Family",1354,0.13,151,17,10.5,0,1,"treat","SALK_072465c","072465c",17,10,58.82,"","AT1G76880","salk","SALK_072465","NULL","NULL","NULL","NULL","At1g76880","NULL","NULL","NULL","NULL","NULL","NULL","GT-like trihelix DNA-binding protein, putative","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar sequences were identified, then they were aligned, and any mismatched sequences were discarded","NULL","NULL","1501423724","3674","9501260","http://arabidopsis.med.ohio-state.edu/","AGRIS",22,0,"Treatments",29,0.101190476190476,88.8182,102.327433628319,1.0286349689,"0.5 -> 1.5",5,NA,1627.4685,1922.35525,"regulatory","yes",22,7
"SALK_072465C",-14.5704735454545,"Trihelix Transcription Factor Family","Trihelix Transcription Factor Family","Trihelix Transcription Factor Family",1358,0.05,63,37,8,0,1,"treat","SALK_072465c","072465c",17,10,58.82,"","AT1G76880","salk","SALK_072465","NULL","NULL","NULL","NULL","At1g76880","NULL","NULL","NULL","NULL","NULL","NULL","GT-like trihelix DNA-binding protein, putative","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar sequences were identified, then they were aligned, and any mismatched sequences were discarded","NULL","NULL","1501423724","3674","9501260","http://arabidopsis.med.ohio-state.edu/","AGRIS",22,0,"Treatments",29,0.37,37.0566,14.3274336283186,1.0286349689,"0.5 -> 1.5",5,NA,1627.4685,1922.35525,"regulatory","yes",22,7
"SALK_072465C",-14.5704735454545,"Trihelix Transcription Factor Family","Trihelix Transcription Factor Family","Trihelix Transcription Factor Family",1360,0.05,0.05,77,6,0,1,"treat","SALK_072465c","072465c",17,10,58.82,"","AT1G76880","salk","SALK_072465","NULL","NULL","NULL","NULL","At1g76880","NULL","NULL","NULL","NULL","NULL","NULL","GT-like trihelix DNA-binding protein, putative","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar sequences were identified, then they were aligned, and any mismatched sequences were discarded","NULL","NULL","1501423724","3674","9501260","http://arabidopsis.med.ohio-state.edu/","AGRIS",22,0,"Treatments",29,0.99935107073329,0.02941,-48.6225663716814,1.0286349689,"0.5 -> 1.5",5,NA,1627.4685,1922.35525,"regulatory","yes",22,7
"SALK_072465C",-14.5704735454545,"Trihelix Transcription Factor Family","Trihelix Transcription Factor Family","Trihelix Transcription Factor Family",1357,0.03,40,34,12,3,1,"treat","SALK_072465c","072465c",17,10,58.82,"","AT1G76880","salk","SALK_072465","NULL","NULL","NULL","NULL","At1g76880","NULL","NULL","NULL","NULL","NULL","NULL","GT-like trihelix DNA-binding protein, putative","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar sequences were identified, then they were aligned, and any mismatched sequences were discarded","NULL","NULL","1501423724","3674","9501260","http://arabidopsis.med.ohio-state.edu/","AGRIS",22,0,"Treatments",29,0.459459459459459,23.528,-8.67256637168141,1.0286349689,"0.5 -> 1.5",5,NA,1627.4685,1922.35525,"regulatory","yes",22,7
"SALK_072465C",-14.5704735454545,"Trihelix Transcription Factor Family","Trihelix Transcription Factor Family","Trihelix Transcription Factor Family",1356,NA,84,0,NA,0,NA,"treat","SALK_072465c","072465c",17,10,58.82,"","AT1G76880","salk","SALK_072465","NULL","NULL","NULL","NULL","At1g76880","NULL","NULL","NULL","NULL","NULL","NULL","GT-like trihelix DNA-binding protein, putative","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar sequences were identified, then they were aligned, and any mismatched sequences were discarded","NULL","NULL","1501423724","3674","9501260","http://arabidopsis.med.ohio-state.edu/","AGRIS",22,0,"Treatments",29,0.275862068965517,0,35.3274336283186,1.0286349689,"0.5 -> 1.5",5,NA,1627.4685,1922.35525,"regulatory","yes",22,7
"SALK_072465C",-14.5704735454545,"Trihelix Transcription Factor Family","Trihelix Transcription Factor Family","Trihelix Transcription Factor Family",1356,NA,84,0,NA,0,NA,"treat","SALK_072465c","072465c",17,10,58.82,"","AT1G76880","salk","SALK_072465","NULL","NULL","NULL","NULL","At1g76880","NULL","NULL","NULL","NULL","NULL","NULL","GT-like trihelix DNA-binding protein, putative","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar sequences were identified, then they were aligned, and any mismatched sequences were discarded","NULL","NULL","1501423724","3674","9501260","http://arabidopsis.med.ohio-state.edu/","AGRIS",22,0,"Treatments",29,0.275862068965517,0,35.3274336283186,1.0286349689,"0.5 -> 1.5",5,NA,1627.4685,1922.35525,"regulatory","yes",22,7
"SALK_072465C",-14.5704735454545,"Trihelix Transcription Factor Family","Trihelix Transcription Factor Family","Trihelix Transcription Factor Family",1356,0.06,84,32,10,0,1,"treat","SALK_072465c","072465c",17,10,58.82,"","AT1G76880","salk","SALK_072465","NULL","NULL","NULL","NULL","At1g76880","NULL","NULL","NULL","NULL","NULL","NULL","GT-like trihelix DNA-binding protein, putative","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar sequences were identified, then they were aligned, and any mismatched sequences were discarded","NULL","NULL","1501423724","3674","9501260","http://arabidopsis.med.ohio-state.edu/","AGRIS",22,0,"Treatments",29,0.275862068965517,49.4088,35.3274336283186,1.0286349689,"0.5 -> 1.5",5,NA,1627.4685,1922.35525,"regulatory","yes",22,7
"SALK_072465C",-14.5704735454545,"Trihelix Transcription Factor Family","Trihelix Transcription Factor Family","Trihelix Transcription Factor Family",1356,NA,84,0,NA,0,NA,"treat","SALK_072465c","072465c",17,10,58.82,"","AT1G76880","salk","SALK_072465","NULL","NULL","NULL","NULL","At1g76880","NULL","NULL","NULL","NULL","NULL","NULL","GT-like trihelix DNA-binding protein, putative","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar sequences were identified, then they were aligned, and any mismatched sequences were discarded","NULL","NULL","1501423724","3674","9501260","http://arabidopsis.med.ohio-state.edu/","AGRIS",22,0,"Treatments",29,0.275862068965517,0,35.3274336283186,1.0286349689,"0.5 -> 1.5",5,NA,1627.4685,1922.35525,"regulatory","yes",22,7
"SALK_043475C",-14.4780212121212,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",951,0.01,3,30,7,0,1,"treat","SALK_043475c","043475c",14,13,92.86,"","AT3G19290","salk","SALK_043475","NULL","BZIP38","ABF4/AREB2","MVI11.7","AT3G19290","NULL","AF093547","NULL","NULL","NULL","abscisic acid responsive elements-binding factor; almost identical (one amino acid) to GB:AAF27182 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.909090909090909,2.7858,-45.6725663716814,4.8536396547,"1.5 -> Inf",5,NA,1524.4595,6171.8075,"regulatory","yes",46,12
"SALK_043475C",-14.4780212121212,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",943,0.01,10,11,7,0,1,"treat","SALK_043475c","043475c",14,13,92.86,"","AT3G19290","salk","SALK_043475","NULL","BZIP38","ABF4/AREB2","MVI11.7","AT3G19290","NULL","AF093547","NULL","NULL","NULL","abscisic acid responsive elements-binding factor; almost identical (one amino acid) to GB:AAF27182 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.523809523809524,9.286,-38.6725663716814,4.8536396547,"1.5 -> Inf",5,NA,1524.4595,6171.8075,"regulatory","yes",46,12
"SALK_043475C",-14.4780212121212,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",946,0.01,2,30,6.5,0,1,"treat","SALK_043475c","043475c",14,13,92.86,"","AT3G19290","salk","SALK_043475","NULL","BZIP38","ABF4/AREB2","MVI11.7","AT3G19290","NULL","AF093547","NULL","NULL","NULL","abscisic acid responsive elements-binding factor; almost identical (one amino acid) to GB:AAF27182 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.9375,1.8572,-46.6725663716814,4.8536396547,"1.5 -> Inf",5,NA,1524.4595,6171.8075,"regulatory","yes",46,12
"SALK_043475C",-14.4780212121212,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",942,0.01,0,15,NA,0,1,"treat","SALK_043475c","043475c",14,13,92.86,"","AT3G19290","salk","SALK_043475","NULL","BZIP38","ABF4/AREB2","MVI11.7","AT3G19290","NULL","AF093547","NULL","NULL","NULL","abscisic acid responsive elements-binding factor; almost identical (one amino acid) to GB:AAF27182 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,1,0,-48.6725663716814,4.8536396547,"1.5 -> Inf",5,NA,1524.4595,6171.8075,"regulatory","yes",46,12
"SALK_043475C",-14.4780212121212,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",947,0.08,108,55,7,0,1,"treat","SALK_043475c","043475c",14,13,92.86,"","AT3G19290","salk","SALK_043475","NULL","BZIP38","ABF4/AREB2","MVI11.7","AT3G19290","NULL","AF093547","NULL","NULL","NULL","abscisic acid responsive elements-binding factor; almost identical (one amino acid) to GB:AAF27182 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.337423312883436,100.2888,59.3274336283186,4.8536396547,"1.5 -> Inf",5,NA,1524.4595,6171.8075,"regulatory","yes",46,12
"SALK_043475C",-14.4780212121212,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",941,0.02,20,21,5,0,1,"treat","SALK_043475c","043475c",14,13,92.86,"","AT3G19290","salk","SALK_043475","NULL","BZIP38","ABF4/AREB2","MVI11.7","AT3G19290","NULL","AF093547","NULL","NULL","NULL","abscisic acid responsive elements-binding factor; almost identical (one amino acid) to GB:AAF27182 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.51219512195122,18.572,-28.6725663716814,4.8536396547,"1.5 -> Inf",5,NA,1524.4595,6171.8075,"regulatory","yes",46,12
"SALK_043475C",-14.4780212121212,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",950,0.02,15,29,9,0,1,"treat","SALK_043475c","043475c",14,13,92.86,"","AT3G19290","salk","SALK_043475","NULL","BZIP38","ABF4/AREB2","MVI11.7","AT3G19290","NULL","AF093547","NULL","NULL","NULL","abscisic acid responsive elements-binding factor; almost identical (one amino acid) to GB:AAF27182 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.659090909090909,13.929,-33.6725663716814,4.8536396547,"1.5 -> Inf",5,NA,1524.4595,6171.8075,"regulatory","yes",46,12
"SALK_043475C",-14.4780212121212,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",948,0.01,10,16,8,0,1,"treat","SALK_043475c","043475c",14,13,92.86,"","AT3G19290","salk","SALK_043475","NULL","BZIP38","ABF4/AREB2","MVI11.7","AT3G19290","NULL","AF093547","NULL","NULL","NULL","abscisic acid responsive elements-binding factor; almost identical (one amino acid) to GB:AAF27182 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.615384615384615,9.286,-38.6725663716814,4.8536396547,"1.5 -> Inf",5,NA,1524.4595,6171.8075,"regulatory","yes",46,12
"SALK_043475C",-14.4780212121212,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",944,0.02,25,26,7,0,1,"treat","SALK_043475c","043475c",14,13,92.86,"","AT3G19290","salk","SALK_043475","NULL","BZIP38","ABF4/AREB2","MVI11.7","AT3G19290","NULL","AF093547","NULL","NULL","NULL","abscisic acid responsive elements-binding factor; almost identical (one amino acid) to GB:AAF27182 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.509803921568627,23.215,-23.6725663716814,4.8536396547,"1.5 -> Inf",5,NA,1524.4595,6171.8075,"regulatory","yes",46,12
"SALK_043475C",-14.4780212121212,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",940,0.02,25,23,12.5,0,1,"treat","SALK_043475c","043475c",14,13,92.86,"","AT3G19290","salk","SALK_043475","NULL","BZIP38","ABF4/AREB2","MVI11.7","AT3G19290","NULL","AF093547","NULL","NULL","NULL","abscisic acid responsive elements-binding factor; almost identical (one amino acid) to GB:AAF27182 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.479166666666667,23.215,-23.6725663716814,4.8536396547,"1.5 -> Inf",5,NA,1524.4595,6171.8075,"regulatory","yes",46,12
"SALK_043475C",-14.4780212121212,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",945,0.05,47,27,7,0,1,"treat","SALK_043475c","043475c",14,13,92.86,"","AT3G19290","salk","SALK_043475","NULL","BZIP38","ABF4/AREB2","MVI11.7","AT3G19290","NULL","AF093547","NULL","NULL","NULL","abscisic acid responsive elements-binding factor; almost identical (one amino acid) to GB:AAF27182 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.364864864864865,43.6442,-1.67256637168141,4.8536396547,"1.5 -> Inf",5,NA,1524.4595,6171.8075,"regulatory","yes",46,12
"SALK_043475C",-14.4780212121212,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",949,0.05,57,47,9,0,1,"treat","SALK_043475c","043475c",14,13,92.86,"","AT3G19290","salk","SALK_043475","NULL","BZIP38","ABF4/AREB2","MVI11.7","AT3G19290","NULL","AF093547","NULL","NULL","NULL","abscisic acid responsive elements-binding factor; almost identical (one amino acid) to GB:AAF27182 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.451923076923077,52.9302,8.32743362831859,4.8536396547,"1.5 -> Inf",5,NA,1524.4595,6171.8075,"regulatory","yes",46,12
"SALK_019565C",-11.7111145454545,"MADS-box Transcription Factor Family","MADS-box Transcription Factor Family","MADS-box Transcription Factor Family",879,0.03,9,82,8,0,1,"treat","SALK_019565c","019565c",12,11,91.67,"","AT2G22630","salk","SALK_019565","NULL","AGL17","NULL","NULL","At2g22630","NULL","NM_127828","NULL","NULL","NULL","MIKC","NULL","We exploited a hidden Markov model that produces a profile out of a multiple sequence alignment. A profile for MADS-box proteins was built to screen the Arabidopis genome to identify new members of this family. Only hits with a E value of <1 were considered to be members of the family. This analysis resulted in 107 MADS-box proteins, which could be sub-divided in type-I (Malpha, Mbeta, Mgamma) and type-II (MIKC, Mdelta) family members.","NULL","1501418015","NULL","501707748","12837945","NULL","NULL",62,0,"Treatments",108,0.901098901098901,8.2503,-39.6725663716814,3.2986089645,"1.5 -> Inf",12,NA,952.4073333333,2654.508,"regulatory","yes",62,10
